,pm10,local_time
709,45.0,2019-09-01 18:00:00
710,72.0,2019-09-01 19:00:00
711,381.0,2019-09-01 20:00:00
712,73.0,2019-09-01 21:00:00
713,67.0,2019-09-01 22:00:00
714,58.0,2019-09-01 23:00:00
715,67.0,2019-09-02 00:00:00
716,78.0,2019-09-02 01:00:00
717,51.0,2019-09-02 02:00:00
718,67.0,2019-09-02 03:00:00
719,110.0,2019-09-02 04:00:00
720,79.0,2019-09-02 05:00:00
721,48.0,2019-09-02 06:00:00
722,84.0,2019-09-02 07:00:00
723,134.0,2019-09-02 08:00:00
724,117.0,2019-09-02 09:00:00
725,111.0,2019-09-02 10:00:00
726,88.0,2019-09-02 11:00:00
727,108.0,2019-09-02 12:00:00
728,112.0,2019-09-02 13:00:00
729,88.0,2019-09-02 14:00:00
730,59.0,2019-09-02 15:00:00
731,51.0,2019-09-02 16:00:00
732,67.0,2019-09-02 17:00:00
733,72.0,2019-09-02 18:00:00
734,91.0,2019-09-02 19:00:00
735,158.0,2019-09-02 20:00:00
736,136.0,2019-09-02 21:00:00
737,123.0,2019-09-02 22:00:00
738,164.0,2019-09-02 23:00:00
739,139.0,2019-09-03 00:00:00
740,124.0,2019-09-03 01:00:00
741,127.0,2019-09-03 02:00:00
742,117.0,2019-09-03 03:00:00
743,153.0,2019-09-03 04:00:00
744,149.0,2019-09-03 05:00:00
745,156.0,2019-09-03 06:00:00
746,157.0,2019-09-03 07:00:00
747,229.0,2019-09-03 08:00:00
748,167.0,2019-09-03 09:00:00
749,90.0,2019-09-03 10:00:00
750,100.0,2019-09-03 11:00:00
751,112.0,2019-09-03 12:00:00
752,103.0,2019-09-03 13:00:00
753,102.0,2019-09-03 14:00:00
754,106.0,2019-09-03 15:00:00
755,114.0,2019-09-03 16:00:00
756,108.0,2019-09-03 17:00:00
757,135.0,2019-09-03 18:00:00
758,282.0,2019-09-03 19:00:00
759,323.0,2019-09-03 20:00:00
760,285.0,2019-09-03 21:00:00
761,265.0,2019-09-03 22:00:00
762,197.0,2019-09-03 23:00:00
763,172.0,2019-09-04 00:00:00
764,167.0,2019-09-04 01:00:00
765,134.0,2019-09-04 02:00:00
766,125.0,2019-09-04 03:00:00
767,177.0,2019-09-04 04:00:00
768,172.0,2019-09-04 05:00:00
769,174.0,2019-09-04 06:00:00
770,199.0,2019-09-04 07:00:00
771,141.0,2019-09-04 08:00:00
772,163.0,2019-09-04 09:00:00
773,163.0,2019-09-04 10:00:00
774,183.0,2019-09-04 11:00:00
775,188.0,2019-09-04 12:00:00
776,145.0,2019-09-04 13:00:00
777,146.0,2019-09-04 14:00:00
778,136.0,2019-09-04 15:00:00
779,106.0,2019-09-04 16:00:00
780,100.0,2019-09-04 17:00:00
781,107.0,2019-09-04 18:00:00
782,134.0,2019-09-04 19:00:00
783,201.0,2019-09-04 20:00:00
784,133.0,2019-09-04 21:00:00
785,114.0,2019-09-04 22:00:00
786,81.0,2019-09-04 23:00:00
787,62.0,2019-09-05 00:00:00
788,63.0,2019-09-05 01:00:00
789,63.0,2019-09-05 02:00:00
790,57.0,2019-09-05 03:00:00
791,51.0,2019-09-05 04:00:00
792,55.0,2019-09-05 05:00:00
793,38.0,2019-09-05 06:00:00
794,156.0,2019-09-05 07:00:00
795,127.0,2019-09-05 08:00:00
796,94.0,2019-09-05 09:00:00
797,70.0,2019-09-05 10:00:00
798,129.0,2019-09-05 11:00:00
799,110.0,2019-09-05 12:00:00
800,55.0,2019-09-05 13:00:00
801,48.0,2019-09-05 14:00:00
802,80.0,2019-09-05 15:00:00
803,63.0,2019-09-05 16:00:00
804,86.0,2019-09-05 17:00:00
805,74.0,2019-09-05 18:00:00
806,119.0,2019-09-05 19:00:00
807,149.0,2019-09-05 20:00:00
808,152.0,2019-09-05 21:00:00
809,85.0,2019-09-05 22:00:00
810,94.0,2019-09-05 23:00:00
811,89.0,2019-09-06 00:00:00
812,66.0,2019-09-06 01:00:00
813,66.0,2019-09-06 02:00:00
814,101.0,2019-09-06 03:00:00
815,91.0,2019-09-06 04:00:00
816,106.0,2019-09-06 05:00:00
817,100.0,2019-09-06 06:00:00
818,200.0,2019-09-06 07:00:00
819,147.0,2019-09-06 08:00:00
820,134.0,2019-09-06 09:00:00
821,75.0,2019-09-06 10:00:00
822,64.0,2019-09-06 11:00:00
1923,,2019-09-06 12:00:00
1924,,2019-09-06 13:00:00
1925,,2019-09-06 14:00:00
1926,,2019-09-06 15:00:00
823,95.0,2019-09-06 16:00:00
824,78.0,2019-09-06 17:00:00
825,,2019-09-06 18:00:00
826,86.0,2019-09-06 19:00:00
1927,,2019-09-06 20:00:00
1928,,2019-09-06 21:00:00
1929,,2019-09-06 22:00:00
1930,,2019-09-06 23:00:00
1931,,2019-09-07 00:00:00
1932,,2019-09-07 01:00:00
1933,,2019-09-07 02:00:00
1934,,2019-09-07 03:00:00
1935,,2019-09-07 04:00:00
1936,,2019-09-07 05:00:00
827,117.0,2019-09-07 06:00:00
828,185.0,2019-09-07 07:00:00
829,145.0,2019-09-07 08:00:00
830,118.0,2019-09-07 09:00:00
831,79.0,2019-09-07 10:00:00
832,79.0,2019-09-07 11:00:00
833,78.0,2019-09-07 12:00:00
834,73.0,2019-09-07 13:00:00
835,78.0,2019-09-07 14:00:00
836,62.0,2019-09-07 15:00:00
837,85.0,2019-09-07 16:00:00
838,57.0,2019-09-07 17:00:00
839,113.0,2019-09-07 18:00:00
840,135.0,2019-09-07 19:00:00
841,106.0,2019-09-07 20:00:00
842,92.0,2019-09-07 21:00:00
843,67.0,2019-09-07 22:00:00
844,74.0,2019-09-07 23:00:00
845,110.0,2019-09-08 00:00:00
846,44.0,2019-09-08 01:00:00
847,41.0,2019-09-08 02:00:00
848,41.0,2019-09-08 03:00:00
849,91.0,2019-09-08 04:00:00
850,75.0,2019-09-08 05:00:00
851,81.0,2019-09-08 06:00:00
852,84.0,2019-09-08 07:00:00
853,133.0,2019-09-08 08:00:00
854,102.0,2019-09-08 09:00:00
855,75.0,2019-09-08 10:00:00
856,64.0,2019-09-08 11:00:00
857,64.0,2019-09-08 12:00:00
858,44.0,2019-09-08 13:00:00
859,50.0,2019-09-08 14:00:00
860,55.0,2019-09-08 15:00:00
861,45.0,2019-09-08 16:00:00
862,45.0,2019-09-08 17:00:00
863,46.0,2019-09-08 18:00:00
864,68.0,2019-09-08 19:00:00
865,110.0,2019-09-08 20:00:00
866,199.0,2019-09-08 21:00:00
867,141.0,2019-09-08 22:00:00
868,172.0,2019-09-08 23:00:00
869,116.0,2019-09-09 00:00:00
870,96.0,2019-09-09 01:00:00
871,99.0,2019-09-09 02:00:00
872,79.0,2019-09-09 03:00:00
873,102.0,2019-09-09 04:00:00
874,113.0,2019-09-09 05:00:00
875,135.0,2019-09-09 06:00:00
876,146.0,2019-09-09 07:00:00
877,189.0,2019-09-09 08:00:00
878,103.0,2019-09-09 09:00:00
879,79.0,2019-09-09 10:00:00
880,106.0,2019-09-09 11:00:00
881,86.0,2019-09-09 12:00:00
882,100.0,2019-09-09 13:00:00
883,100.0,2019-09-09 14:00:00
884,96.0,2019-09-09 15:00:00
885,94.0,2019-09-09 16:00:00
886,95.0,2019-09-09 17:00:00
887,105.0,2019-09-09 18:00:00
888,133.0,2019-09-09 19:00:00
889,184.0,2019-09-09 20:00:00
890,173.0,2019-09-09 21:00:00
891,204.0,2019-09-09 22:00:00
892,135.0,2019-09-09 23:00:00
893,172.0,2019-09-10 00:00:00
894,229.0,2019-09-10 01:00:00
895,147.0,2019-09-10 02:00:00
896,128.0,2019-09-10 03:00:00
897,136.0,2019-09-10 04:00:00
898,127.0,2019-09-10 05:00:00
899,139.0,2019-09-10 06:00:00
900,190.0,2019-09-10 07:00:00
901,217.0,2019-09-10 08:00:00
902,134.0,2019-09-10 09:00:00
903,94.0,2019-09-10 10:00:00
904,75.0,2019-09-10 11:00:00
905,92.0,2019-09-10 12:00:00
906,77.0,2019-09-10 13:00:00
907,91.0,2019-09-10 14:00:00
908,97.0,2019-09-10 15:00:00
909,103.0,2019-09-10 16:00:00
910,89.0,2019-09-10 17:00:00
911,112.0,2019-09-10 18:00:00
912,211.0,2019-09-10 19:00:00
913,186.0,2019-09-10 20:00:00
914,238.0,2019-09-10 21:00:00
915,261.0,2019-09-10 22:00:00
916,215.0,2019-09-10 23:00:00
917,199.0,2019-09-11 00:00:00
918,166.0,2019-09-11 01:00:00
919,174.0,2019-09-11 02:00:00
920,175.0,2019-09-11 03:00:00
921,156.0,2019-09-11 04:00:00
922,143.0,2019-09-11 05:00:00
923,138.0,2019-09-11 06:00:00
924,226.0,2019-09-11 07:00:00
925,163.0,2019-09-11 08:00:00
926,150.0,2019-09-11 09:00:00
927,147.0,2019-09-11 10:00:00
928,116.0,2019-09-11 11:00:00
929,122.0,2019-09-11 12:00:00
930,121.0,2019-09-11 13:00:00
931,121.0,2019-09-11 14:00:00
932,141.0,2019-09-11 15:00:00
933,146.0,2019-09-11 16:00:00
934,157.0,2019-09-11 17:00:00
935,178.0,2019-09-11 18:00:00
1937,,2019-09-11 19:00:00
1938,,2019-09-11 20:00:00
1939,,2019-09-11 21:00:00
1940,,2019-09-11 22:00:00
1941,,2019-09-11 23:00:00
936,200.0,2019-09-12 00:00:00
937,182.0,2019-09-12 01:00:00
938,112.0,2019-09-12 02:00:00
939,102.0,2019-09-12 03:00:00
940,117.0,2019-09-12 04:00:00
941,103.0,2019-09-12 05:00:00
942,97.0,2019-09-12 06:00:00
943,105.0,2019-09-12 07:00:00
944,119.0,2019-09-12 08:00:00
945,130.0,2019-09-12 09:00:00
946,113.0,2019-09-12 10:00:00
1942,,2019-09-12 11:00:00
947,116.0,2019-09-12 12:00:00
948,124.0,2019-09-12 13:00:00
949,112.0,2019-09-12 14:00:00
950,138.0,2019-09-12 15:00:00
951,113.0,2019-09-12 16:00:00
952,96.0,2019-09-12 17:00:00
953,113.0,2019-09-12 18:00:00
954,138.0,2019-09-12 19:00:00
955,130.0,2019-09-12 20:00:00
956,95.0,2019-09-12 21:00:00
957,86.0,2019-09-12 22:00:00
958,74.0,2019-09-12 23:00:00
959,68.0,2019-09-13 00:00:00
960,68.0,2019-09-13 01:00:00
961,50.0,2019-09-13 02:00:00
962,40.0,2019-09-13 03:00:00
963,48.0,2019-09-13 04:00:00
964,47.0,2019-09-13 05:00:00
965,66.0,2019-09-13 06:00:00
966,136.0,2019-09-13 07:00:00
967,119.0,2019-09-13 08:00:00
968,125.0,2019-09-13 09:00:00
969,81.0,2019-09-13 10:00:00
970,73.0,2019-09-13 11:00:00
971,68.0,2019-09-13 12:00:00
972,63.0,2019-09-13 13:00:00
973,66.0,2019-09-13 14:00:00
974,64.0,2019-09-13 15:00:00
975,70.0,2019-09-13 16:00:00
976,70.0,2019-09-13 17:00:00
977,77.0,2019-09-13 18:00:00
978,85.0,2019-09-13 19:00:00
979,96.0,2019-09-13 20:00:00
980,100.0,2019-09-13 21:00:00
981,103.0,2019-09-13 22:00:00
982,58.0,2019-09-13 23:00:00
983,64.0,2019-09-14 00:00:00
984,47.0,2019-09-14 01:00:00
985,34.0,2019-09-14 02:00:00
986,40.0,2019-09-14 03:00:00
987,36.0,2019-09-14 04:00:00
988,28.0,2019-09-14 05:00:00
989,38.0,2019-09-14 06:00:00
990,61.0,2019-09-14 07:00:00
991,51.0,2019-09-14 08:00:00
992,69.0,2019-09-14 09:00:00
993,77.0,2019-09-14 10:00:00
994,89.0,2019-09-14 11:00:00
995,103.0,2019-09-14 12:00:00
996,70.0,2019-09-14 13:00:00
997,42.0,2019-09-14 14:00:00
998,45.0,2019-09-14 15:00:00
999,40.0,2019-09-14 16:00:00
1000,42.0,2019-09-14 17:00:00
1001,47.0,2019-09-14 18:00:00
1002,74.0,2019-09-14 19:00:00
1003,91.0,2019-09-14 20:00:00
1004,106.0,2019-09-14 21:00:00
1005,83.0,2019-09-14 22:00:00
1006,79.0,2019-09-14 23:00:00
1007,59.0,2019-09-15 00:00:00
1008,58.0,2019-09-15 01:00:00
1009,51.0,2019-09-15 02:00:00
1010,50.0,2019-09-15 03:00:00
1011,29.0,2019-09-15 04:00:00
1012,36.0,2019-09-15 05:00:00
1013,41.0,2019-09-15 06:00:00
1014,68.0,2019-09-15 07:00:00
1015,113.0,2019-09-15 08:00:00
1016,69.0,2019-09-15 09:00:00
1017,66.0,2019-09-15 10:00:00
1018,47.0,2019-09-15 11:00:00
1019,51.0,2019-09-15 12:00:00
1020,91.0,2019-09-15 13:00:00
1021,74.0,2019-09-15 14:00:00
1022,57.0,2019-09-15 15:00:00
1023,46.0,2019-09-15 16:00:00
1024,51.0,2019-09-15 17:00:00
1025,96.0,2019-09-15 18:00:00
1026,69.0,2019-09-15 19:00:00
1027,111.0,2019-09-15 20:00:00
1028,129.0,2019-09-15 21:00:00
1029,125.0,2019-09-15 22:00:00
1030,105.0,2019-09-15 23:00:00
1031,116.0,2019-09-16 00:00:00
1032,108.0,2019-09-16 01:00:00
1033,101.0,2019-09-16 02:00:00
1034,112.0,2019-09-16 03:00:00
1035,161.0,2019-09-16 04:00:00
1036,155.0,2019-09-16 05:00:00
1037,150.0,2019-09-16 06:00:00
1038,252.0,2019-09-16 07:00:00
1039,251.0,2019-09-16 08:00:00
1040,173.0,2019-09-16 09:00:00
1041,133.0,2019-09-16 10:00:00
1042,127.0,2019-09-16 11:00:00
1043,86.0,2019-09-16 12:00:00
1943,,2019-09-16 13:00:00
1044,89.0,2019-09-16 14:00:00
1045,84.0,2019-09-16 15:00:00
1046,96.0,2019-09-16 16:00:00
1047,103.0,2019-09-16 17:00:00
1048,130.0,2019-09-16 18:00:00
1049,172.0,2019-09-16 19:00:00
1050,174.0,2019-09-16 20:00:00
1051,230.0,2019-09-16 21:00:00
1052,156.0,2019-09-16 22:00:00
1053,147.0,2019-09-16 23:00:00
1054,190.0,2019-09-17 00:00:00
1055,201.0,2019-09-17 01:00:00
1056,167.0,2019-09-17 02:00:00
1057,153.0,2019-09-17 03:00:00
1058,135.0,2019-09-17 04:00:00
1059,96.0,2019-09-17 05:00:00
1060,94.0,2019-09-17 06:00:00
1061,130.0,2019-09-17 07:00:00
1062,103.0,2019-09-17 08:00:00
1063,90.0,2019-09-17 09:00:00
1064,64.0,2019-09-17 10:00:00
1065,86.0,2019-09-17 11:00:00
1066,114.0,2019-09-17 12:00:00
1067,107.0,2019-09-17 13:00:00
1068,100.0,2019-09-17 14:00:00
1069,130.0,2019-09-17 15:00:00
1070,105.0,2019-09-17 16:00:00
1071,125.0,2019-09-17 17:00:00
1072,99.0,2019-09-17 18:00:00
1073,226.0,2019-09-17 19:00:00
1074,171.0,2019-09-17 20:00:00
1075,188.0,2019-09-17 21:00:00
1076,166.0,2019-09-17 22:00:00
1077,110.0,2019-09-17 23:00:00
1078,97.0,2019-09-18 00:00:00
1079,74.0,2019-09-18 01:00:00
1080,67.0,2019-09-18 02:00:00
1081,78.0,2019-09-18 03:00:00
1082,57.0,2019-09-18 04:00:00
1083,68.0,2019-09-18 05:00:00
1084,79.0,2019-09-18 06:00:00
1085,84.0,2019-09-18 07:00:00
1086,69.0,2019-09-18 08:00:00
1087,78.0,2019-09-18 09:00:00
1088,123.0,2019-09-18 10:00:00
1089,102.0,2019-09-18 11:00:00
1090,94.0,2019-09-18 12:00:00
1091,135.0,2019-09-18 13:00:00
1092,106.0,2019-09-18 14:00:00
1093,143.0,2019-09-18 15:00:00
1094,103.0,2019-09-18 16:00:00
1095,92.0,2019-09-18 17:00:00
1096,97.0,2019-09-18 18:00:00
1097,122.0,2019-09-18 19:00:00
1098,107.0,2019-09-18 20:00:00
1099,85.0,2019-09-18 21:00:00
1100,62.0,2019-09-18 22:00:00
1101,51.0,2019-09-18 23:00:00
1102,53.0,2019-09-19 00:00:00
1103,41.0,2019-09-19 01:00:00
1104,31.0,2019-09-19 02:00:00
1105,27.0,2019-09-19 03:00:00
1106,12.0,2019-09-19 04:00:00
1107,18.0,2019-09-19 05:00:00
1108,25.0,2019-09-19 06:00:00
1109,51.0,2019-09-19 07:00:00
1110,67.0,2019-09-19 08:00:00
1111,70.0,2019-09-19 09:00:00
1112,83.0,2019-09-19 10:00:00
1944,,2019-09-19 11:00:00
1113,66.0,2019-09-19 12:00:00
1114,77.0,2019-09-19 13:00:00
1115,50.0,2019-09-19 14:00:00
1116,66.0,2019-09-19 15:00:00
1945,,2019-09-19 16:00:00
1117,,2019-09-19 17:00:00
1118,85.0,2019-09-19 18:00:00
1119,113.0,2019-09-19 19:00:00
1120,133.0,2019-09-19 20:00:00
1121,117.0,2019-09-19 21:00:00
1122,77.0,2019-09-19 22:00:00
1123,68.0,2019-09-19 23:00:00
1124,56.0,2019-09-20 00:00:00
1125,66.0,2019-09-20 01:00:00
1126,106.0,2019-09-20 02:00:00
1127,138.0,2019-09-20 03:00:00
1128,138.0,2019-09-20 04:00:00
1129,146.0,2019-09-20 05:00:00
1130,155.0,2019-09-20 06:00:00
1131,370.0,2019-09-20 07:00:00
1132,266.0,2019-09-20 08:00:00
1133,121.0,2019-09-20 09:00:00
1134,149.0,2019-09-20 10:00:00
1135,121.0,2019-09-20 11:00:00
1136,74.0,2019-09-20 12:00:00
1137,68.0,2019-09-20 13:00:00
1138,53.0,2019-09-20 14:00:00
1139,58.0,2019-09-20 15:00:00
1140,72.0,2019-09-20 16:00:00
1141,95.0,2019-09-20 17:00:00
1142,119.0,2019-09-20 18:00:00
1143,184.0,2019-09-20 19:00:00
1144,177.0,2019-09-20 20:00:00
1145,164.0,2019-09-20 21:00:00
1146,216.0,2019-09-20 22:00:00
1147,202.0,2019-09-20 23:00:00
1148,157.0,2019-09-21 00:00:00
1149,99.0,2019-09-21 01:00:00
1150,61.0,2019-09-21 02:00:00
1151,61.0,2019-09-21 03:00:00
1152,57.0,2019-09-21 04:00:00
1153,68.0,2019-09-21 05:00:00
1154,73.0,2019-09-21 06:00:00
1155,129.0,2019-09-21 07:00:00
1156,103.0,2019-09-21 08:00:00
1157,86.0,2019-09-21 09:00:00
1158,91.0,2019-09-21 10:00:00
1159,83.0,2019-09-21 11:00:00
1160,77.0,2019-09-21 12:00:00
1161,166.0,2019-09-21 13:00:00
1162,139.0,2019-09-21 14:00:00
1163,116.0,2019-09-21 15:00:00
1164,105.0,2019-09-21 16:00:00
1165,86.0,2019-09-21 17:00:00
1946,,2019-09-21 18:00:00
1947,,2019-09-21 19:00:00
1948,,2019-09-21 20:00:00
1949,,2019-09-21 21:00:00
1950,,2019-09-21 22:00:00
1951,,2019-09-21 23:00:00
1952,,2019-09-22 00:00:00
1953,,2019-09-22 01:00:00
1954,,2019-09-22 02:00:00
1955,,2019-09-22 03:00:00
1956,,2019-09-22 04:00:00
1166,42.0,2019-09-22 05:00:00
1167,52.0,2019-09-22 06:00:00
1168,97.0,2019-09-22 07:00:00
1169,141.0,2019-09-22 08:00:00
1170,141.0,2019-09-22 09:00:00
1171,90.0,2019-09-22 10:00:00
1172,78.0,2019-09-22 11:00:00
1173,58.0,2019-09-22 12:00:00
1174,59.0,2019-09-22 13:00:00
1175,56.0,2019-09-22 14:00:00
1176,59.0,2019-09-22 15:00:00
1177,50.0,2019-09-22 16:00:00
1178,79.0,2019-09-22 17:00:00
1179,57.0,2019-09-22 18:00:00
1180,96.0,2019-09-22 19:00:00
1181,117.0,2019-09-22 20:00:00
1182,94.0,2019-09-22 21:00:00
1183,84.0,2019-09-22 22:00:00
1184,67.0,2019-09-22 23:00:00
1185,72.0,2019-09-23 00:00:00
1186,79.0,2019-09-23 01:00:00
1187,116.0,2019-09-23 02:00:00
1188,52.0,2019-09-23 03:00:00
1189,34.0,2019-09-23 04:00:00
1190,35.0,2019-09-23 05:00:00
1191,46.0,2019-09-23 06:00:00
1192,133.0,2019-09-23 07:00:00
1193,134.0,2019-09-23 08:00:00
1194,121.0,2019-09-23 09:00:00
1195,95.0,2019-09-23 10:00:00
1196,110.0,2019-09-23 11:00:00
1197,110.0,2019-09-23 12:00:00
1198,117.0,2019-09-23 13:00:00
1199,107.0,2019-09-23 14:00:00
1200,90.0,2019-09-23 15:00:00
1201,106.0,2019-09-23 16:00:00
1202,99.0,2019-09-23 17:00:00
1203,103.0,2019-09-23 18:00:00
1204,193.0,2019-09-23 19:00:00
1205,141.0,2019-09-23 20:00:00
1206,113.0,2019-09-23 21:00:00
1207,92.0,2019-09-23 22:00:00
1208,75.0,2019-09-23 23:00:00
1209,70.0,2019-09-24 00:00:00
1210,58.0,2019-09-24 01:00:00
1211,48.0,2019-09-24 02:00:00
1212,45.0,2019-09-24 03:00:00
1213,41.0,2019-09-24 04:00:00
1214,41.0,2019-09-24 05:00:00
1215,58.0,2019-09-24 06:00:00
1216,221.0,2019-09-24 07:00:00
1217,179.0,2019-09-24 08:00:00
1218,177.0,2019-09-24 09:00:00
1219,133.0,2019-09-24 10:00:00
1220,102.0,2019-09-24 11:00:00
1221,123.0,2019-09-24 12:00:00
1222,122.0,2019-09-24 13:00:00
1223,100.0,2019-09-24 14:00:00
1224,56.0,2019-09-24 15:00:00
1225,56.0,2019-09-24 16:00:00
1226,57.0,2019-09-24 17:00:00
1227,113.0,2019-09-24 18:00:00
1228,133.0,2019-09-24 19:00:00
1229,96.0,2019-09-24 20:00:00
1230,119.0,2019-09-24 21:00:00
1231,112.0,2019-09-24 22:00:00
1232,78.0,2019-09-24 23:00:00
1233,66.0,2019-09-25 00:00:00
1234,59.0,2019-09-25 01:00:00
1235,44.0,2019-09-25 02:00:00
1236,47.0,2019-09-25 03:00:00
1237,39.0,2019-09-25 04:00:00
1238,46.0,2019-09-25 05:00:00
1239,63.0,2019-09-25 06:00:00
1240,223.0,2019-09-25 07:00:00
1241,168.0,2019-09-25 08:00:00
1242,111.0,2019-09-25 09:00:00
1243,73.0,2019-09-25 10:00:00
1244,88.0,2019-09-25 11:00:00
1245,74.0,2019-09-25 12:00:00
1246,75.0,2019-09-25 13:00:00
1247,70.0,2019-09-25 14:00:00
1248,52.0,2019-09-25 15:00:00
1249,40.0,2019-09-25 16:00:00
1250,47.0,2019-09-25 17:00:00
1251,215.0,2019-09-25 18:00:00
1252,88.0,2019-09-25 19:00:00
1253,78.0,2019-09-25 20:00:00
1254,96.0,2019-09-25 21:00:00
1255,84.0,2019-09-25 22:00:00
1256,92.0,2019-09-25 23:00:00
1257,96.0,2019-09-26 00:00:00
1258,90.0,2019-09-26 01:00:00
1259,75.0,2019-09-26 02:00:00
1260,105.0,2019-09-26 03:00:00
1261,72.0,2019-09-26 04:00:00
1262,80.0,2019-09-26 05:00:00
1263,46.0,2019-09-26 06:00:00
1264,83.0,2019-09-26 07:00:00
1265,79.0,2019-09-26 08:00:00
1266,64.0,2019-09-26 09:00:00
1957,,2019-09-26 10:00:00
1958,,2019-09-26 11:00:00
1959,,2019-09-26 12:00:00
1267,55.0,2019-09-26 13:00:00
1268,48.0,2019-09-26 14:00:00
1269,52.0,2019-09-26 15:00:00
1270,40.0,2019-09-26 16:00:00
1271,51.0,2019-09-26 17:00:00
1272,57.0,2019-09-26 18:00:00
1273,77.0,2019-09-26 19:00:00
1274,88.0,2019-09-26 20:00:00
1275,95.0,2019-09-26 21:00:00
1276,118.0,2019-09-26 22:00:00
1277,102.0,2019-09-26 23:00:00
1278,53.0,2019-09-27 00:00:00
1279,34.0,2019-09-27 01:00:00
1280,24.0,2019-09-27 02:00:00
1281,23.0,2019-09-27 03:00:00
1282,25.0,2019-09-27 04:00:00
1283,28.0,2019-09-27 05:00:00
1284,35.0,2019-09-27 06:00:00
1285,75.0,2019-09-27 07:00:00
1286,53.0,2019-09-27 08:00:00
1287,36.0,2019-09-27 09:00:00
1288,41.0,2019-09-27 10:00:00
1289,48.0,2019-09-27 11:00:00
1290,38.0,2019-09-27 12:00:00
1291,47.0,2019-09-27 13:00:00
1292,40.0,2019-09-27 14:00:00
1293,40.0,2019-09-27 15:00:00
1294,45.0,2019-09-27 16:00:00
1295,48.0,2019-09-27 17:00:00
1296,58.0,2019-09-27 18:00:00
1297,101.0,2019-09-27 19:00:00
1298,95.0,2019-09-27 20:00:00
1299,64.0,2019-09-27 21:00:00
1300,69.0,2019-09-27 22:00:00
1301,56.0,2019-09-27 23:00:00
1302,40.0,2019-09-28 00:00:00
1303,48.0,2019-09-28 01:00:00
1304,44.0,2019-09-28 02:00:00
1305,45.0,2019-09-28 03:00:00
1306,69.0,2019-09-28 04:00:00
1307,61.0,2019-09-28 05:00:00
1308,45.0,2019-09-28 06:00:00
1309,83.0,2019-09-28 07:00:00
1310,105.0,2019-09-28 08:00:00
1311,107.0,2019-09-28 09:00:00
1312,64.0,2019-09-28 10:00:00
1313,78.0,2019-09-28 11:00:00
1314,68.0,2019-09-28 12:00:00
1315,58.0,2019-09-28 13:00:00
1316,56.0,2019-09-28 14:00:00
1317,40.0,2019-09-28 15:00:00
1318,52.0,2019-09-28 16:00:00
1319,66.0,2019-09-28 17:00:00
1320,52.0,2019-09-28 18:00:00
1321,73.0,2019-09-28 19:00:00
1322,177.0,2019-09-28 20:00:00
1323,122.0,2019-09-28 21:00:00
1324,70.0,2019-09-28 22:00:00
1325,57.0,2019-09-28 23:00:00
1326,35.0,2019-09-29 00:00:00
1327,28.0,2019-09-29 01:00:00
1328,16.0,2019-09-29 02:00:00
1329,19.0,2019-09-29 03:00:00
1330,16.0,2019-09-29 04:00:00
1331,25.0,2019-09-29 05:00:00
1332,36.0,2019-09-29 06:00:00
1333,28.0,2019-09-29 07:00:00
1334,47.0,2019-09-29 08:00:00
1335,72.0,2019-09-29 09:00:00
1336,33.0,2019-09-29 10:00:00
1337,58.0,2019-09-29 11:00:00
1338,55.0,2019-09-29 12:00:00
1339,64.0,2019-09-29 13:00:00
1340,73.0,2019-09-29 14:00:00
1341,72.0,2019-09-29 15:00:00
1342,74.0,2019-09-29 16:00:00
1343,56.0,2019-09-29 17:00:00
1344,62.0,2019-09-29 18:00:00
1345,86.0,2019-09-29 19:00:00
1346,114.0,2019-09-29 20:00:00
1347,79.0,2019-09-29 21:00:00
1348,62.0,2019-09-29 22:00:00
1349,46.0,2019-09-29 23:00:00
1350,39.0,2019-09-30 00:00:00
1351,34.0,2019-09-30 01:00:00
1352,29.0,2019-09-30 02:00:00
1353,27.0,2019-09-30 03:00:00
1354,18.0,2019-09-30 04:00:00
1355,20.0,2019-09-30 05:00:00
1356,23.0,2019-09-30 06:00:00
1357,34.0,2019-09-30 07:00:00
1358,42.0,2019-09-30 08:00:00
1359,48.0,2019-09-30 09:00:00
1360,68.0,2019-09-30 10:00:00
1361,63.0,2019-09-30 11:00:00
1362,79.0,2019-09-30 12:00:00
1363,99.0,2019-09-30 13:00:00
1364,123.0,2019-09-30 14:00:00
1960,,2019-09-30 15:00:00
1961,,2019-09-30 16:00:00
1365,114.0,2019-09-30 17:00:00
1366,127.0,2019-09-30 18:00:00
1367,188.0,2019-09-30 19:00:00
1368,229.0,2019-09-30 20:00:00
1369,163.0,2019-09-30 21:00:00
1370,124.0,2019-09-30 22:00:00
1371,110.0,2019-09-30 23:00:00
1372,85.0,2019-10-01 00:00:00
1373,69.0,2019-10-01 01:00:00
1374,66.0,2019-10-01 02:00:00
1375,51.0,2019-10-01 03:00:00
1376,46.0,2019-10-01 04:00:00
1377,35.0,2019-10-01 05:00:00
1378,42.0,2019-10-01 06:00:00
1379,92.0,2019-10-01 07:00:00
1380,97.0,2019-10-01 08:00:00
1381,86.0,2019-10-01 09:00:00
1382,75.0,2019-10-01 10:00:00
1383,59.0,2019-10-01 11:00:00
1384,79.0,2019-10-01 12:00:00
1385,92.0,2019-10-01 13:00:00
1386,118.0,2019-10-01 14:00:00
1387,121.0,2019-10-01 15:00:00
1962,,2019-10-01 16:00:00
1388,90.0,2019-10-01 17:00:00
