,pm25,local_time
1164,63.0,2019-09-21 15:00:00
1165,59.0,2019-09-21 16:00:00
1166,48.0,2019-09-21 17:00:00
1945,,2019-09-21 18:00:00
1946,,2019-09-21 19:00:00
1947,,2019-09-21 20:00:00
1948,,2019-09-21 21:00:00
1949,,2019-09-21 22:00:00
1950,,2019-09-21 23:00:00
1951,,2019-09-22 00:00:00
1952,,2019-09-22 01:00:00
1953,,2019-09-22 02:00:00
1954,,2019-09-22 03:00:00
1955,,2019-09-22 04:00:00
1167,28.0,2019-09-22 05:00:00
1168,28.0,2019-09-22 06:00:00
1169,48.0,2019-09-22 07:00:00
1170,73.0,2019-09-22 08:00:00
1171,79.0,2019-09-22 09:00:00
1172,45.0,2019-09-22 10:00:00
1173,36.0,2019-09-22 11:00:00
1174,19.0,2019-09-22 12:00:00
1175,22.0,2019-09-22 13:00:00
1176,18.0,2019-09-22 14:00:00
1177,20.0,2019-09-22 15:00:00
1178,14.0,2019-09-22 16:00:00
1179,29.0,2019-09-22 17:00:00
1180,23.0,2019-09-22 18:00:00
1181,35.0,2019-09-22 19:00:00
1182,47.0,2019-09-22 20:00:00
1183,41.0,2019-09-22 21:00:00
1184,33.0,2019-09-22 22:00:00
1185,30.0,2019-09-22 23:00:00
1186,29.0,2019-09-23 00:00:00
1187,38.0,2019-09-23 01:00:00
1188,66.0,2019-09-23 02:00:00
1189,31.0,2019-09-23 03:00:00
1190,18.0,2019-09-23 04:00:00
1191,18.0,2019-09-23 05:00:00
1192,23.0,2019-09-23 06:00:00
1193,81.0,2019-09-23 07:00:00
1194,90.0,2019-09-23 08:00:00
1195,78.0,2019-09-23 09:00:00
1196,53.0,2019-09-23 10:00:00
1197,61.0,2019-09-23 11:00:00
1198,58.0,2019-09-23 12:00:00
1199,62.0,2019-09-23 13:00:00
1200,55.0,2019-09-23 14:00:00
1201,46.0,2019-09-23 15:00:00
1202,47.0,2019-09-23 16:00:00
1203,41.0,2019-09-23 17:00:00
1204,40.0,2019-09-23 18:00:00
1205,95.0,2019-09-23 19:00:00
1206,74.0,2019-09-23 20:00:00
1207,36.0,2019-09-23 21:00:00
1208,29.0,2019-09-23 22:00:00
1209,29.0,2019-09-23 23:00:00
1210,31.0,2019-09-24 00:00:00
1211,29.0,2019-09-24 01:00:00
1212,28.0,2019-09-24 02:00:00
1213,20.0,2019-09-24 03:00:00
1214,23.0,2019-09-24 04:00:00
1215,24.0,2019-09-24 05:00:00
1216,27.0,2019-09-24 06:00:00
1217,164.0,2019-09-24 07:00:00
1218,97.0,2019-09-24 08:00:00
1219,84.0,2019-09-24 09:00:00
1220,57.0,2019-09-24 10:00:00
1221,40.0,2019-09-24 11:00:00
1222,62.0,2019-09-24 12:00:00
1223,57.0,2019-09-24 13:00:00
1224,47.0,2019-09-24 14:00:00
1225,28.0,2019-09-24 15:00:00
1226,27.0,2019-09-24 16:00:00
1227,29.0,2019-09-24 17:00:00
1228,22.0,2019-09-24 18:00:00
1229,31.0,2019-09-24 19:00:00
1230,25.0,2019-09-24 20:00:00
1231,29.0,2019-09-24 21:00:00
1232,33.0,2019-09-24 22:00:00
1233,25.0,2019-09-24 23:00:00
1234,25.0,2019-09-25 00:00:00
1235,29.0,2019-09-25 01:00:00
1236,23.0,2019-09-25 02:00:00
1237,24.0,2019-09-25 03:00:00
1238,24.0,2019-09-25 04:00:00
1239,31.0,2019-09-25 05:00:00
1240,24.0,2019-09-25 06:00:00
1241,117.0,2019-09-25 07:00:00
1242,78.0,2019-09-25 08:00:00
1243,64.0,2019-09-25 09:00:00
1244,36.0,2019-09-25 10:00:00
1245,39.0,2019-09-25 11:00:00
1246,35.0,2019-09-25 12:00:00
1247,36.0,2019-09-25 13:00:00
1248,28.0,2019-09-25 14:00:00
1249,24.0,2019-09-25 15:00:00
1250,25.0,2019-09-25 16:00:00
1251,24.0,2019-09-25 17:00:00
1252,31.0,2019-09-25 18:00:00
1253,35.0,2019-09-25 19:00:00
1254,33.0,2019-09-25 20:00:00
1255,27.0,2019-09-25 21:00:00
1256,29.0,2019-09-25 22:00:00
1257,34.0,2019-09-25 23:00:00
1258,36.0,2019-09-26 00:00:00
1259,47.0,2019-09-26 01:00:00
1260,40.0,2019-09-26 02:00:00
1261,69.0,2019-09-26 03:00:00
1262,47.0,2019-09-26 04:00:00
1263,53.0,2019-09-26 05:00:00
1264,33.0,2019-09-26 06:00:00
1265,40.0,2019-09-26 07:00:00
1266,50.0,2019-09-26 08:00:00
1267,39.0,2019-09-26 09:00:00
1956,,2019-09-26 10:00:00
1957,,2019-09-26 11:00:00
1958,,2019-09-26 12:00:00
1268,29.0,2019-09-26 13:00:00
1269,20.0,2019-09-26 14:00:00
1270,17.0,2019-09-26 15:00:00
1271,17.0,2019-09-26 16:00:00
1272,22.0,2019-09-26 17:00:00
1273,19.0,2019-09-26 18:00:00
1274,20.0,2019-09-26 19:00:00
1275,31.0,2019-09-26 20:00:00
1276,41.0,2019-09-26 21:00:00
1277,50.0,2019-09-26 22:00:00
1278,36.0,2019-09-26 23:00:00
1279,16.0,2019-09-27 00:00:00
1280,16.0,2019-09-27 01:00:00
1281,5.0,2019-09-27 02:00:00
1282,8.0,2019-09-27 03:00:00
1283,25.0,2019-09-27 04:00:00
1284,22.0,2019-09-27 05:00:00
1285,25.0,2019-09-27 06:00:00
1286,42.0,2019-09-27 07:00:00
1287,31.0,2019-09-27 08:00:00
1288,23.0,2019-09-27 09:00:00
1289,18.0,2019-09-27 10:00:00
1290,12.0,2019-09-27 11:00:00
1291,11.0,2019-09-27 12:00:00
1292,11.0,2019-09-27 13:00:00
1293,14.0,2019-09-27 14:00:00
1294,12.0,2019-09-27 15:00:00
1295,12.0,2019-09-27 16:00:00
1296,14.0,2019-09-27 17:00:00
1297,17.0,2019-09-27 18:00:00
1298,40.0,2019-09-27 19:00:00
1299,40.0,2019-09-27 20:00:00
1300,25.0,2019-09-27 21:00:00
1301,22.0,2019-09-27 22:00:00
1302,18.0,2019-09-27 23:00:00
1303,14.0,2019-09-28 00:00:00
1304,22.0,2019-09-28 01:00:00
1305,22.0,2019-09-28 02:00:00
1306,18.0,2019-09-28 03:00:00
1307,42.0,2019-09-28 04:00:00
1308,45.0,2019-09-28 05:00:00
1309,33.0,2019-09-28 06:00:00
1310,57.0,2019-09-28 07:00:00
1311,57.0,2019-09-28 08:00:00
1312,53.0,2019-09-28 09:00:00
1313,36.0,2019-09-28 10:00:00
1314,36.0,2019-09-28 11:00:00
1315,30.0,2019-09-28 12:00:00
1316,24.0,2019-09-28 13:00:00
1317,18.0,2019-09-28 14:00:00
1318,9.0,2019-09-28 15:00:00
1319,14.0,2019-09-28 16:00:00
1320,22.0,2019-09-28 17:00:00
1321,19.0,2019-09-28 18:00:00
1322,18.0,2019-09-28 19:00:00
1323,94.0,2019-09-28 20:00:00
1324,55.0,2019-09-28 21:00:00
1325,35.0,2019-09-28 22:00:00
1326,22.0,2019-09-28 23:00:00
1327,9.0,2019-09-29 00:00:00
1328,14.0,2019-09-29 01:00:00
1329,12.0,2019-09-29 02:00:00
1330,9.0,2019-09-29 03:00:00
1331,16.0,2019-09-29 04:00:00
1332,18.0,2019-09-29 05:00:00
1333,22.0,2019-09-29 06:00:00
1334,25.0,2019-09-29 07:00:00
1335,18.0,2019-09-29 08:00:00
1336,46.0,2019-09-29 09:00:00
1337,17.0,2019-09-29 10:00:00
1338,30.0,2019-09-29 11:00:00
1339,25.0,2019-09-29 12:00:00
1340,31.0,2019-09-29 13:00:00
1341,34.0,2019-09-29 14:00:00
1342,35.0,2019-09-29 15:00:00
1343,35.0,2019-09-29 16:00:00
1344,27.0,2019-09-29 17:00:00
1345,23.0,2019-09-29 18:00:00
1346,40.0,2019-09-29 19:00:00
1347,47.0,2019-09-29 20:00:00
1348,28.0,2019-09-29 21:00:00
1349,20.0,2019-09-29 22:00:00
1350,17.0,2019-09-29 23:00:00
1351,18.0,2019-09-30 00:00:00
1352,18.0,2019-09-30 01:00:00
1353,19.0,2019-09-30 02:00:00
1354,17.0,2019-09-30 03:00:00
1355,14.0,2019-09-30 04:00:00
1356,14.0,2019-09-30 05:00:00
1357,14.0,2019-09-30 06:00:00
1358,12.0,2019-09-30 07:00:00
1359,17.0,2019-09-30 08:00:00
1360,16.0,2019-09-30 09:00:00
1361,24.0,2019-09-30 10:00:00
1362,20.0,2019-09-30 11:00:00
1363,34.0,2019-09-30 12:00:00
1364,44.0,2019-09-30 13:00:00
1365,56.0,2019-09-30 14:00:00
1959,,2019-09-30 15:00:00
1960,,2019-09-30 16:00:00
1366,51.0,2019-09-30 17:00:00
1367,50.0,2019-09-30 18:00:00
1368,83.0,2019-09-30 19:00:00
1369,119.0,2019-09-30 20:00:00
1370,62.0,2019-09-30 21:00:00
1371,48.0,2019-09-30 22:00:00
1372,41.0,2019-09-30 23:00:00
1373,38.0,2019-10-01 00:00:00
1374,35.0,2019-10-01 01:00:00
1375,31.0,2019-10-01 02:00:00
1376,24.0,2019-10-01 03:00:00
1377,30.0,2019-10-01 04:00:00
1378,23.0,2019-10-01 05:00:00
1379,25.0,2019-10-01 06:00:00
1380,42.0,2019-10-01 07:00:00
1381,48.0,2019-10-01 08:00:00
1382,39.0,2019-10-01 09:00:00
1383,27.0,2019-10-01 10:00:00
1384,28.0,2019-10-01 11:00:00
1385,35.0,2019-10-01 12:00:00
1386,34.0,2019-10-01 13:00:00
1387,50.0,2019-10-01 14:00:00
1388,50.0,2019-10-01 15:00:00
1961,,2019-10-01 16:00:00
1389,41.0,2019-10-01 17:00:00
1390,42.0,2019-10-01 18:00:00
1391,29.0,2019-10-01 19:00:00
1392,29.0,2019-10-01 20:00:00
1393,41.0,2019-10-01 21:00:00
1962,,2019-10-01 22:00:00
1394,40.0,2019-10-01 23:00:00
1963,,2019-10-02 00:00:00
1964,,2019-10-02 01:00:00
1965,,2019-10-02 02:00:00
1966,,2019-10-02 03:00:00
1967,,2019-10-02 04:00:00
1968,,2019-10-02 05:00:00
1969,,2019-10-02 06:00:00
1970,,2019-10-02 07:00:00
1971,,2019-10-02 08:00:00
1972,,2019-10-02 09:00:00
1395,39.0,2019-10-02 10:00:00
1973,,2019-10-02 11:00:00
1396,67.0,2019-10-02 12:00:00
1974,,2019-10-02 13:00:00
1397,59.0,2019-10-02 14:00:00
1398,38.0,2019-10-02 15:00:00
1399,18.0,2019-10-02 16:00:00
1400,31.0,2019-10-02 17:00:00
1401,111.0,2019-10-02 18:00:00
1402,118.0,2019-10-02 19:00:00
1403,81.0,2019-10-02 20:00:00
1404,64.0,2019-10-02 21:00:00
1405,59.0,2019-10-02 22:00:00
1406,59.0,2019-10-02 23:00:00
1407,75.0,2019-10-03 00:00:00
1408,58.0,2019-10-03 01:00:00
1409,77.0,2019-10-03 02:00:00
1410,64.0,2019-10-03 03:00:00
1411,73.0,2019-10-03 04:00:00
1412,68.0,2019-10-03 05:00:00
1413,70.0,2019-10-03 06:00:00
1414,84.0,2019-10-03 07:00:00
1415,310.0,2019-10-03 08:00:00
1975,,2019-10-03 09:00:00
1416,74.0,2019-10-03 10:00:00
1417,84.0,2019-10-03 11:00:00
1418,56.0,2019-10-03 12:00:00
1419,70.0,2019-10-03 13:00:00
1420,63.0,2019-10-03 14:00:00
1421,52.0,2019-10-03 15:00:00
1422,48.0,2019-10-03 16:00:00
1423,45.0,2019-10-03 17:00:00
1424,74.0,2019-10-03 18:00:00
1425,74.0,2019-10-03 19:00:00
1426,130.0,2019-10-03 20:00:00
1427,52.0,2019-10-03 21:00:00
1428,23.0,2019-10-03 22:00:00
1429,34.0,2019-10-03 23:00:00
1430,36.0,2019-10-04 00:00:00
1431,33.0,2019-10-04 01:00:00
1432,42.0,2019-10-04 02:00:00
1433,40.0,2019-10-04 03:00:00
1434,39.0,2019-10-04 04:00:00
1435,34.0,2019-10-04 05:00:00
1436,45.0,2019-10-04 06:00:00
1437,59.0,2019-10-04 07:00:00
1438,81.0,2019-10-04 08:00:00
1439,61.0,2019-10-04 09:00:00
1440,51.0,2019-10-04 10:00:00
1441,46.0,2019-10-04 11:00:00
1442,42.0,2019-10-04 12:00:00
1443,42.0,2019-10-04 13:00:00
1444,42.0,2019-10-04 14:00:00
1445,29.0,2019-10-04 15:00:00
1446,38.0,2019-10-04 16:00:00
1447,35.0,2019-10-04 17:00:00
1448,42.0,2019-10-04 18:00:00
1449,52.0,2019-10-04 19:00:00
1450,47.0,2019-10-04 20:00:00
1451,56.0,2019-10-04 21:00:00
1452,83.0,2019-10-04 22:00:00
1453,61.0,2019-10-04 23:00:00
1454,53.0,2019-10-05 00:00:00
1455,59.0,2019-10-05 01:00:00
1456,50.0,2019-10-05 02:00:00
1457,62.0,2019-10-05 03:00:00
1458,50.0,2019-10-05 04:00:00
1459,36.0,2019-10-05 05:00:00
1976,,2019-10-05 06:00:00
1460,61.0,2019-10-05 07:00:00
1461,69.0,2019-10-05 08:00:00
1462,41.0,2019-10-05 09:00:00
1463,29.0,2019-10-05 10:00:00
1977,,2019-10-05 11:00:00
1978,,2019-10-05 12:00:00
1979,,2019-10-05 13:00:00
1464,22.0,2019-10-05 14:00:00
1465,23.0,2019-10-05 15:00:00
1466,18.0,2019-10-05 16:00:00
1467,20.0,2019-10-05 17:00:00
1468,22.0,2019-10-05 18:00:00
1469,36.0,2019-10-05 19:00:00
1470,63.0,2019-10-05 20:00:00
1471,64.0,2019-10-05 21:00:00
1472,63.0,2019-10-05 22:00:00
1473,63.0,2019-10-05 23:00:00
1474,80.0,2019-10-06 00:00:00
1475,75.0,2019-10-06 01:00:00
1476,52.0,2019-10-06 02:00:00
1477,56.0,2019-10-06 03:00:00
1478,62.0,2019-10-06 04:00:00
1479,92.0,2019-10-06 05:00:00
1480,70.0,2019-10-06 06:00:00
1481,81.0,2019-10-06 07:00:00
1482,94.0,2019-10-06 08:00:00
1483,88.0,2019-10-06 09:00:00
1484,73.0,2019-10-06 10:00:00
1485,61.0,2019-10-06 11:00:00
1486,46.0,2019-10-06 12:00:00
1487,40.0,2019-10-06 13:00:00
1488,38.0,2019-10-06 14:00:00
1489,40.0,2019-10-06 15:00:00
1490,41.0,2019-10-06 16:00:00
1491,40.0,2019-10-06 17:00:00
1492,44.0,2019-10-06 18:00:00
1493,57.0,2019-10-06 19:00:00
1494,83.0,2019-10-06 20:00:00
1495,70.0,2019-10-06 21:00:00
1980,,2019-10-06 22:00:00
1496,69.0,2019-10-06 23:00:00
1497,66.0,2019-10-07 00:00:00
1498,67.0,2019-10-07 01:00:00
1499,70.0,2019-10-07 02:00:00
1500,67.0,2019-10-07 03:00:00
1501,67.0,2019-10-07 04:00:00
1502,81.0,2019-10-07 05:00:00
1503,116.0,2019-10-07 06:00:00
1504,68.0,2019-10-07 07:00:00
1505,68.0,2019-10-07 08:00:00
1506,75.0,2019-10-07 09:00:00
1507,55.0,2019-10-07 10:00:00
1508,51.0,2019-10-07 11:00:00
1509,39.0,2019-10-07 12:00:00
1510,42.0,2019-10-07 13:00:00
1511,40.0,2019-10-07 14:00:00
1512,36.0,2019-10-07 15:00:00
1513,38.0,2019-10-07 16:00:00
1514,45.0,2019-10-07 17:00:00
1515,40.0,2019-10-07 18:00:00
1516,45.0,2019-10-07 19:00:00
1517,51.0,2019-10-07 20:00:00
1518,56.0,2019-10-07 21:00:00
1519,39.0,2019-10-07 22:00:00
1520,41.0,2019-10-07 23:00:00
1521,45.0,2019-10-08 00:00:00
1522,45.0,2019-10-08 01:00:00
1523,39.0,2019-10-08 02:00:00
1524,44.0,2019-10-08 03:00:00
1525,48.0,2019-10-08 04:00:00
1526,48.0,2019-10-08 05:00:00
1527,40.0,2019-10-08 06:00:00
1528,50.0,2019-10-08 07:00:00
1529,64.0,2019-10-08 08:00:00
1530,68.0,2019-10-08 09:00:00
1531,63.0,2019-10-08 10:00:00
1532,51.0,2019-10-08 11:00:00
1533,34.0,2019-10-08 12:00:00
1534,29.0,2019-10-08 13:00:00
1535,27.0,2019-10-08 14:00:00
1536,24.0,2019-10-08 15:00:00
1537,24.0,2019-10-08 16:00:00
1538,19.0,2019-10-08 17:00:00
1539,29.0,2019-10-08 18:00:00
1540,38.0,2019-10-08 19:00:00
1541,129.0,2019-10-08 20:00:00
1542,94.0,2019-10-08 21:00:00
1543,108.0,2019-10-08 22:00:00
1544,119.0,2019-10-08 23:00:00
1545,129.0,2019-10-09 00:00:00
1546,111.0,2019-10-09 01:00:00
1547,105.0,2019-10-09 02:00:00
1548,100.0,2019-10-09 03:00:00
1549,105.0,2019-10-09 04:00:00
1550,110.0,2019-10-09 05:00:00
1551,119.0,2019-10-09 06:00:00
1552,153.0,2019-10-09 07:00:00
1553,166.0,2019-10-09 08:00:00
1554,117.0,2019-10-09 09:00:00
1555,91.0,2019-10-09 10:00:00
1556,88.0,2019-10-09 11:00:00
1557,50.0,2019-10-09 12:00:00
1558,45.0,2019-10-09 13:00:00
1559,48.0,2019-10-09 14:00:00
1560,34.0,2019-10-09 15:00:00
1561,45.0,2019-10-09 16:00:00
1562,67.0,2019-10-09 17:00:00
1563,57.0,2019-10-09 18:00:00
1564,90.0,2019-10-09 19:00:00
1565,91.0,2019-10-09 20:00:00
1566,139.0,2019-10-09 21:00:00
1567,127.0,2019-10-09 22:00:00
1568,191.0,2019-10-09 23:00:00
1569,84.0,2019-10-10 00:00:00
1570,101.0,2019-10-10 01:00:00
1571,105.0,2019-10-10 02:00:00
1572,92.0,2019-10-10 03:00:00
1573,108.0,2019-10-10 04:00:00
1574,105.0,2019-10-10 05:00:00
1575,117.0,2019-10-10 06:00:00
1576,190.0,2019-10-10 07:00:00
1577,182.0,2019-10-10 08:00:00
1578,182.0,2019-10-10 09:00:00
1579,200.0,2019-10-10 10:00:00
1580,186.0,2019-10-10 11:00:00
1581,153.0,2019-10-10 12:00:00
1582,113.0,2019-10-10 13:00:00
1583,118.0,2019-10-10 14:00:00
1584,101.0,2019-10-10 15:00:00
1585,90.0,2019-10-10 16:00:00
1586,80.0,2019-10-10 17:00:00
1587,79.0,2019-10-10 18:00:00
1588,110.0,2019-10-10 19:00:00
1589,146.0,2019-10-10 20:00:00
1590,139.0,2019-10-10 21:00:00
1981,,2019-10-10 22:00:00
1982,,2019-10-10 23:00:00
1983,,2019-10-11 00:00:00
1984,,2019-10-11 01:00:00
1985,,2019-10-11 02:00:00
1986,,2019-10-11 03:00:00
1987,,2019-10-11 04:00:00
1591,138.0,2019-10-11 05:00:00
1592,155.0,2019-10-11 06:00:00
1593,180.0,2019-10-11 07:00:00
1594,175.0,2019-10-11 08:00:00
1595,128.0,2019-10-11 09:00:00
1596,97.0,2019-10-11 10:00:00
1597,88.0,2019-10-11 11:00:00
1598,78.0,2019-10-11 12:00:00
1599,90.0,2019-10-11 13:00:00
1600,84.0,2019-10-11 14:00:00
1601,63.0,2019-10-11 15:00:00
1602,58.0,2019-10-11 16:00:00
1603,51.0,2019-10-11 17:00:00
1604,67.0,2019-10-11 18:00:00
1605,70.0,2019-10-11 19:00:00
1606,88.0,2019-10-11 20:00:00
1607,460.0,2019-10-11 21:00:00
1608,180.0,2019-10-11 22:00:00
1609,145.0,2019-10-11 23:00:00
1610,119.0,2019-10-12 00:00:00
1611,124.0,2019-10-12 01:00:00
1612,133.0,2019-10-12 02:00:00
1613,161.0,2019-10-12 03:00:00
1614,129.0,2019-10-12 04:00:00
1615,150.0,2019-10-12 05:00:00
1616,141.0,2019-10-12 06:00:00
1617,224.0,2019-10-12 07:00:00
1618,194.0,2019-10-12 08:00:00
1619,179.0,2019-10-12 09:00:00
1620,161.0,2019-10-12 10:00:00
1621,92.0,2019-10-12 11:00:00
1622,63.0,2019-10-12 12:00:00
1623,63.0,2019-10-12 13:00:00
1624,59.0,2019-10-12 14:00:00
1625,64.0,2019-10-12 15:00:00
1626,45.0,2019-10-12 16:00:00
1627,58.0,2019-10-12 17:00:00
1628,59.0,2019-10-12 18:00:00
1629,89.0,2019-10-12 19:00:00
1630,150.0,2019-10-12 20:00:00
1631,269.0,2019-10-12 21:00:00
1632,255.0,2019-10-12 22:00:00
1633,117.0,2019-10-12 23:00:00
1988,,2019-10-13 00:00:00
1634,161.0,2019-10-13 01:00:00
1635,160.0,2019-10-13 02:00:00
1636,168.0,2019-10-13 03:00:00
1637,183.0,2019-10-13 04:00:00
1638,255.0,2019-10-13 05:00:00
1639,250.0,2019-10-13 06:00:00
1640,232.0,2019-10-13 07:00:00
1641,250.0,2019-10-13 08:00:00
1642,316.0,2019-10-13 09:00:00
1643,150.0,2019-10-13 10:00:00
1644,125.0,2019-10-13 11:00:00
1645,139.0,2019-10-13 12:00:00
1646,108.0,2019-10-13 13:00:00
1647,79.0,2019-10-13 14:00:00
1648,78.0,2019-10-13 15:00:00
1649,62.0,2019-10-13 16:00:00
1650,46.0,2019-10-13 17:00:00
1651,55.0,2019-10-13 18:00:00
1652,92.0,2019-10-13 19:00:00
1653,135.0,2019-10-13 20:00:00
1654,169.0,2019-10-13 21:00:00
1655,168.0,2019-10-13 22:00:00
1656,145.0,2019-10-13 23:00:00
1657,150.0,2019-10-14 00:00:00
1658,184.0,2019-10-14 01:00:00
1659,171.0,2019-10-14 02:00:00
1660,144.0,2019-10-14 03:00:00
1661,155.0,2019-10-14 04:00:00
1662,158.0,2019-10-14 05:00:00
1663,157.0,2019-10-14 06:00:00
1664,164.0,2019-10-14 07:00:00
1665,188.0,2019-10-14 08:00:00
1666,277.0,2019-10-14 09:00:00
1667,138.0,2019-10-14 10:00:00
1668,95.0,2019-10-14 11:00:00
1669,97.0,2019-10-14 12:00:00
1670,78.0,2019-10-14 13:00:00
1671,61.0,2019-10-14 14:00:00
1672,61.0,2019-10-14 15:00:00
1673,81.0,2019-10-14 16:00:00
1674,69.0,2019-10-14 17:00:00
1675,81.0,2019-10-14 18:00:00
1676,122.0,2019-10-14 19:00:00
1677,141.0,2019-10-14 20:00:00
1678,186.0,2019-10-14 21:00:00
1679,213.0,2019-10-14 22:00:00
1680,195.0,2019-10-14 23:00:00
1681,180.0,2019-10-15 00:00:00
1682,230.0,2019-10-15 01:00:00
1683,544.0,2019-10-15 02:00:00
1684,299.0,2019-10-15 03:00:00
1685,202.0,2019-10-15 04:00:00
1686,204.0,2019-10-15 05:00:00
1687,189.0,2019-10-15 06:00:00
1688,215.0,2019-10-15 07:00:00
1689,221.0,2019-10-15 08:00:00
1690,182.0,2019-10-15 09:00:00
1691,132.0,2019-10-15 10:00:00
1692,123.0,2019-10-15 11:00:00
1693,111.0,2019-10-15 12:00:00
1694,111.0,2019-10-15 13:00:00
1695,102.0,2019-10-15 14:00:00
1696,92.0,2019-10-15 15:00:00
1697,61.0,2019-10-15 16:00:00
1698,101.0,2019-10-15 17:00:00
1699,106.0,2019-10-15 18:00:00
1700,138.0,2019-10-15 19:00:00
1701,222.0,2019-10-15 20:00:00
1702,197.0,2019-10-15 21:00:00
1703,193.0,2019-10-15 22:00:00
1704,221.0,2019-10-15 23:00:00
1705,239.0,2019-10-16 00:00:00
1706,250.0,2019-10-16 01:00:00
1707,219.0,2019-10-16 02:00:00
1708,188.0,2019-10-16 03:00:00
1709,172.0,2019-10-16 04:00:00
1710,156.0,2019-10-16 05:00:00
1711,163.0,2019-10-16 06:00:00
1712,160.0,2019-10-16 07:00:00
1713,140.0,2019-10-16 08:00:00
1714,135.0,2019-10-16 09:00:00
1715,121.0,2019-10-16 10:00:00
1716,119.0,2019-10-16 11:00:00
1717,121.0,2019-10-16 12:00:00
1718,119.0,2019-10-16 13:00:00
1719,118.0,2019-10-16 14:00:00
1720,116.0,2019-10-16 15:00:00
1721,152.0,2019-10-16 16:00:00
1722,116.0,2019-10-16 17:00:00
1723,121.0,2019-10-16 18:00:00
1724,155.0,2019-10-16 19:00:00
1725,252.0,2019-10-16 20:00:00
1726,211.0,2019-10-16 21:00:00
1727,173.0,2019-10-16 22:00:00
1728,178.0,2019-10-16 23:00:00
1729,189.0,2019-10-17 00:00:00
1730,183.0,2019-10-17 01:00:00
1731,149.0,2019-10-17 02:00:00
1732,147.0,2019-10-17 03:00:00
1733,139.0,2019-10-17 04:00:00
1734,129.0,2019-10-17 05:00:00
1735,140.0,2019-10-17 06:00:00
1736,226.0,2019-10-17 07:00:00
1737,230.0,2019-10-17 08:00:00
1738,226.0,2019-10-17 09:00:00
1739,193.0,2019-10-17 10:00:00
1740,136.0,2019-10-17 11:00:00
1741,114.0,2019-10-17 12:00:00
1742,96.0,2019-10-17 13:00:00
1743,84.0,2019-10-17 14:00:00
1744,85.0,2019-10-17 15:00:00
1745,81.0,2019-10-17 16:00:00
1746,94.0,2019-10-17 17:00:00
1747,107.0,2019-10-17 18:00:00
1748,149.0,2019-10-17 19:00:00
1749,207.0,2019-10-17 20:00:00
1750,183.0,2019-10-17 21:00:00
1751,216.0,2019-10-17 22:00:00
1752,122.0,2019-10-17 23:00:00
1753,117.0,2019-10-18 00:00:00
1754,118.0,2019-10-18 01:00:00
1755,110.0,2019-10-18 02:00:00
1756,111.0,2019-10-18 03:00:00
1757,118.0,2019-10-18 04:00:00
1758,107.0,2019-10-18 05:00:00
1759,112.0,2019-10-18 06:00:00
1760,119.0,2019-10-18 07:00:00
1761,132.0,2019-10-18 08:00:00
1762,129.0,2019-10-18 09:00:00
1763,107.0,2019-10-18 10:00:00
1764,89.0,2019-10-18 11:00:00
1765,86.0,2019-10-18 12:00:00
1766,80.0,2019-10-18 13:00:00
1767,58.0,2019-10-18 14:00:00
1768,55.0,2019-10-18 15:00:00
1769,55.0,2019-10-18 16:00:00
1770,64.0,2019-10-18 17:00:00
1771,73.0,2019-10-18 18:00:00
1772,73.0,2019-10-18 19:00:00
1773,20.0,2019-10-18 20:00:00
1774,18.0,2019-10-18 21:00:00
1775,24.0,2019-10-18 22:00:00
1776,33.0,2019-10-18 23:00:00
1777,44.0,2019-10-19 00:00:00
1778,41.0,2019-10-19 01:00:00
1779,42.0,2019-10-19 02:00:00
1780,36.0,2019-10-19 03:00:00
1781,51.0,2019-10-19 04:00:00
1782,92.0,2019-10-19 05:00:00
1783,74.0,2019-10-19 06:00:00
1784,69.0,2019-10-19 07:00:00
1785,74.0,2019-10-19 08:00:00
1786,103.0,2019-10-19 09:00:00
1787,140.0,2019-10-19 10:00:00
1788,125.0,2019-10-19 11:00:00
1789,112.0,2019-10-19 12:00:00
1790,66.0,2019-10-19 13:00:00
1791,64.0,2019-10-19 14:00:00
1792,84.0,2019-10-19 15:00:00
1793,75.0,2019-10-19 16:00:00
1794,67.0,2019-10-19 17:00:00
1795,95.0,2019-10-19 18:00:00
1796,118.0,2019-10-19 19:00:00
1797,226.0,2019-10-19 20:00:00
1798,177.0,2019-10-19 21:00:00
1799,177.0,2019-10-19 22:00:00
1800,196.0,2019-10-19 23:00:00
1801,147.0,2019-10-20 00:00:00
1802,136.0,2019-10-20 01:00:00
1803,114.0,2019-10-20 02:00:00
1804,117.0,2019-10-20 03:00:00
1805,141.0,2019-10-20 04:00:00
1806,153.0,2019-10-20 05:00:00
1807,140.0,2019-10-20 06:00:00
1808,208.0,2019-10-20 07:00:00
1809,185.0,2019-10-20 08:00:00
1810,184.0,2019-10-20 09:00:00
1811,169.0,2019-10-20 10:00:00
1812,103.0,2019-10-20 11:00:00
1813,63.0,2019-10-20 12:00:00
1814,42.0,2019-10-20 13:00:00
1815,36.0,2019-10-20 14:00:00
1816,36.0,2019-10-20 15:00:00
1817,45.0,2019-10-20 16:00:00
1818,41.0,2019-10-20 17:00:00
1819,55.0,2019-10-20 18:00:00
1820,81.0,2019-10-20 19:00:00
1821,124.0,2019-10-20 20:00:00
1822,141.0,2019-10-20 21:00:00
1823,156.0,2019-10-20 22:00:00
1824,152.0,2019-10-20 23:00:00
1825,144.0,2019-10-21 00:00:00
