,time,north_east,south_east,south_west,north_west
880,2019-08-06 16:00:00,0.0,0.0,0.0,0.0
881,2019-08-06 17:00:00,0.0,0.0,0.0,0.0
882,2019-08-06 18:00:00,0.0,296.8,0.0,0.0
883,2019-08-06 19:00:00,0.0,0.0,0.0,0.0
884,2019-08-06 20:00:00,0.0,0.0,0.0,309.45
885,2019-08-06 21:00:00,0.0,0.0,0.0,0.0
886,2019-08-06 22:00:00,0.0,0.0,0.0,0.0
887,2019-08-06 23:00:00,0.0,0.0,0.0,0.0
888,2019-08-07 00:00:00,0.0,0.0,0.0,0.0
889,2019-08-07 01:00:00,0.0,0.0,0.0,0.0
890,2019-08-07 02:00:00,0.0,0.0,0.0,0.0
891,2019-08-07 03:00:00,0.0,0.0,0.0,0.0
892,2019-08-07 04:00:00,0.0,0.0,0.0,0.0
893,2019-08-07 05:00:00,0.0,0.0,0.0,0.0
894,2019-08-07 06:00:00,0.0,334.2,0.0,0.0
895,2019-08-07 07:00:00,0.0,0.0,0.0,0.0
896,2019-08-07 08:00:00,0.0,0.0,0.0,0.0
897,2019-08-07 09:00:00,0.0,0.0,0.0,0.0
898,2019-08-07 10:00:00,0.0,0.0,0.0,0.0
899,2019-08-07 11:00:00,0.0,0.0,0.0,0.0
900,2019-08-07 12:00:00,0.0,0.0,0.0,0.0
901,2019-08-07 13:00:00,0.0,0.0,0.0,0.0
902,2019-08-07 14:00:00,0.0,0.0,0.0,0.0
903,2019-08-07 15:00:00,0.0,0.0,0.0,0.0
904,2019-08-07 16:00:00,0.0,0.0,0.0,0.0
905,2019-08-07 17:00:00,0.0,0.0,0.0,0.0
906,2019-08-07 18:00:00,0.0,309.15,0.0,0.0
907,2019-08-07 19:00:00,0.0,0.0,0.0,0.0
908,2019-08-07 20:00:00,0.0,307.7,0.0,0.0
909,2019-08-07 21:00:00,0.0,0.0,0.0,0.0
910,2019-08-07 22:00:00,0.0,0.0,0.0,0.0
911,2019-08-07 23:00:00,0.0,0.0,0.0,0.0
912,2019-08-08 00:00:00,0.0,0.0,0.0,0.0
913,2019-08-08 01:00:00,0.0,0.0,0.0,0.0
914,2019-08-08 02:00:00,0.0,0.0,0.0,0.0
915,2019-08-08 03:00:00,0.0,0.0,0.0,0.0
916,2019-08-08 04:00:00,0.0,0.0,0.0,0.0
917,2019-08-08 05:00:00,0.0,0.0,0.0,0.0
918,2019-08-08 06:00:00,0.0,0.0,0.0,0.0
919,2019-08-08 07:00:00,0.0,343.5,0.0,0.0
920,2019-08-08 08:00:00,0.0,0.0,0.0,0.0
921,2019-08-08 09:00:00,0.0,0.0,0.0,0.0
922,2019-08-08 10:00:00,0.0,0.0,0.0,0.0
923,2019-08-08 11:00:00,0.0,0.0,0.0,0.0
924,2019-08-08 12:00:00,0.0,0.0,0.0,0.0
925,2019-08-08 13:00:00,0.0,0.0,0.0,0.0
926,2019-08-08 14:00:00,0.0,0.0,0.0,0.0
927,2019-08-08 15:00:00,0.0,0.0,0.0,0.0
928,2019-08-08 16:00:00,0.0,0.0,0.0,0.0
929,2019-08-08 17:00:00,0.0,0.0,0.0,0.0
930,2019-08-08 18:00:00,0.0,0.0,0.0,0.0
931,2019-08-08 19:00:00,0.0,0.0,0.0,0.0
932,2019-08-08 20:00:00,0.0,313.71578947368425,0.0,0.0
933,2019-08-08 21:00:00,0.0,0.0,0.0,298.1333333333334
934,2019-08-08 22:00:00,0.0,0.0,0.0,0.0
935,2019-08-08 23:00:00,0.0,0.0,0.0,0.0
936,2019-08-09 00:00:00,0.0,0.0,0.0,0.0
937,2019-08-09 01:00:00,0.0,0.0,0.0,0.0
938,2019-08-09 02:00:00,0.0,0.0,0.0,0.0
939,2019-08-09 03:00:00,0.0,0.0,0.0,0.0
940,2019-08-09 04:00:00,0.0,0.0,0.0,0.0
941,2019-08-09 05:00:00,0.0,0.0,0.0,0.0
942,2019-08-09 06:00:00,0.0,0.0,0.0,0.0
943,2019-08-09 07:00:00,0.0,333.09999999999997,0.0,0.0
944,2019-08-09 08:00:00,0.0,0.0,0.0,0.0
945,2019-08-09 09:00:00,0.0,0.0,0.0,0.0
946,2019-08-09 10:00:00,0.0,0.0,0.0,0.0
947,2019-08-09 11:00:00,0.0,0.0,0.0,0.0
948,2019-08-09 12:00:00,0.0,0.0,0.0,0.0
949,2019-08-09 13:00:00,0.0,0.0,0.0,0.0
950,2019-08-09 14:00:00,0.0,0.0,0.0,0.0
951,2019-08-09 15:00:00,0.0,0.0,0.0,0.0
952,2019-08-09 16:00:00,0.0,0.0,0.0,0.0
953,2019-08-09 17:00:00,0.0,0.0,0.0,0.0
954,2019-08-09 18:00:00,0.0,0.0,0.0,0.0
955,2019-08-09 19:00:00,305.3666666666667,310.4824561403509,0.0,0.0
956,2019-08-09 20:00:00,0.0,0.0,0.0,0.0
957,2019-08-09 21:00:00,0.0,0.0,0.0,0.0
958,2019-08-09 22:00:00,0.0,0.0,0.0,0.0
959,2019-08-09 23:00:00,0.0,0.0,0.0,0.0
960,2019-08-10 00:00:00,0.0,0.0,0.0,0.0
961,2019-08-10 01:00:00,0.0,0.0,0.0,0.0
962,2019-08-10 02:00:00,0.0,0.0,0.0,0.0
963,2019-08-10 03:00:00,0.0,0.0,0.0,0.0
964,2019-08-10 04:00:00,0.0,0.0,0.0,0.0
965,2019-08-10 05:00:00,0.0,0.0,0.0,0.0
966,2019-08-10 06:00:00,0.0,335.57142857142856,0.0,0.0
967,2019-08-10 07:00:00,0.0,0.0,0.0,0.0
968,2019-08-10 08:00:00,0.0,333.6,0.0,0.0
969,2019-08-10 09:00:00,0.0,0.0,0.0,0.0
970,2019-08-10 10:00:00,0.0,0.0,0.0,0.0
971,2019-08-10 11:00:00,0.0,0.0,0.0,0.0
972,2019-08-10 12:00:00,0.0,0.0,0.0,0.0
973,2019-08-10 13:00:00,0.0,0.0,0.0,0.0
974,2019-08-10 14:00:00,0.0,0.0,0.0,0.0
975,2019-08-10 15:00:00,0.0,0.0,0.0,0.0
976,2019-08-10 16:00:00,0.0,0.0,0.0,0.0
977,2019-08-10 17:00:00,0.0,0.0,0.0,0.0
978,2019-08-10 18:00:00,0.0,0.0,0.0,0.0
979,2019-08-10 19:00:00,0.0,302.05882352941177,0.0,0.0
980,2019-08-10 20:00:00,0.0,0.0,0.0,0.0
981,2019-08-10 21:00:00,0.0,300.15,300.5,311.0
982,2019-08-10 22:00:00,0.0,0.0,0.0,0.0
983,2019-08-10 23:00:00,0.0,0.0,0.0,0.0
984,2019-08-11 00:00:00,0.0,0.0,0.0,0.0
985,2019-08-11 01:00:00,0.0,0.0,0.0,0.0
986,2019-08-11 02:00:00,0.0,0.0,0.0,0.0
987,2019-08-11 03:00:00,0.0,0.0,0.0,0.0
988,2019-08-11 04:00:00,0.0,0.0,0.0,0.0
989,2019-08-11 05:00:00,0.0,0.0,0.0,0.0
990,2019-08-11 06:00:00,0.0,335.23333333333335,0.0,0.0
991,2019-08-11 07:00:00,0.0,0.0,0.0,0.0
992,2019-08-11 08:00:00,0.0,336.4333333333333,332.6,330.4
993,2019-08-11 09:00:00,0.0,0.0,0.0,0.0
994,2019-08-11 10:00:00,0.0,0.0,0.0,0.0
995,2019-08-11 11:00:00,0.0,0.0,0.0,0.0
996,2019-08-11 12:00:00,0.0,0.0,0.0,0.0
997,2019-08-11 13:00:00,0.0,0.0,0.0,0.0
998,2019-08-11 14:00:00,0.0,0.0,0.0,0.0
999,2019-08-11 15:00:00,0.0,0.0,0.0,0.0
1000,2019-08-11 16:00:00,0.0,0.0,0.0,0.0
1001,2019-08-11 17:00:00,0.0,0.0,0.0,0.0
1002,2019-08-11 18:00:00,0.0,0.0,0.0,0.0
1003,2019-08-11 19:00:00,0.0,309.3,0.0,0.0
1004,2019-08-11 20:00:00,0.0,298.3,313.86,308.0
1005,2019-08-11 21:00:00,0.0,0.0,0.0,0.0
1006,2019-08-11 22:00:00,0.0,0.0,0.0,0.0
1007,2019-08-11 23:00:00,0.0,0.0,0.0,0.0
1008,2019-08-12 00:00:00,0.0,0.0,0.0,0.0
1009,2019-08-12 01:00:00,0.0,0.0,0.0,0.0
1010,2019-08-12 02:00:00,0.0,0.0,0.0,0.0
1011,2019-08-12 03:00:00,0.0,0.0,0.0,0.0
1012,2019-08-12 04:00:00,0.0,0.0,0.0,0.0
1013,2019-08-12 05:00:00,0.0,0.0,0.0,0.0
1014,2019-08-12 06:00:00,0.0,339.3333333333333,0.0,0.0
1015,2019-08-12 07:00:00,0.0,338.3,0.0,0.0
1016,2019-08-12 08:00:00,0.0,344.9,333.72,0.0
1017,2019-08-12 09:00:00,0.0,0.0,0.0,0.0
1018,2019-08-12 10:00:00,0.0,0.0,0.0,0.0
1019,2019-08-12 11:00:00,0.0,0.0,0.0,0.0
1020,2019-08-12 12:00:00,0.0,0.0,0.0,0.0
1021,2019-08-12 13:00:00,0.0,0.0,0.0,0.0
1022,2019-08-12 14:00:00,0.0,0.0,0.0,0.0
1023,2019-08-12 15:00:00,0.0,0.0,0.0,0.0
1024,2019-08-12 16:00:00,0.0,0.0,0.0,0.0
1025,2019-08-12 17:00:00,0.0,0.0,0.0,0.0
1026,2019-08-12 18:00:00,0.0,307.44000000000005,0.0,0.0
1027,2019-08-12 19:00:00,0.0,0.0,0.0,0.0
1028,2019-08-12 20:00:00,0.0,303.375,316.27777777777777,306.0
1029,2019-08-12 21:00:00,0.0,0.0,0.0,0.0
1030,2019-08-12 22:00:00,0.0,0.0,0.0,0.0
1031,2019-08-12 23:00:00,0.0,0.0,0.0,0.0
1032,2019-08-13 00:00:00,0.0,0.0,0.0,0.0
1033,2019-08-13 01:00:00,0.0,0.0,0.0,0.0
1034,2019-08-13 02:00:00,0.0,0.0,0.0,0.0
1035,2019-08-13 03:00:00,0.0,0.0,0.0,0.0
1036,2019-08-13 04:00:00,0.0,0.0,0.0,0.0
1037,2019-08-13 05:00:00,0.0,0.0,0.0,0.0
1038,2019-08-13 06:00:00,0.0,329.3,0.0,0.0
1039,2019-08-13 07:00:00,0.0,332.525,0.0,0.0
1040,2019-08-13 08:00:00,0.0,0.0,0.0,0.0
1041,2019-08-13 09:00:00,0.0,0.0,0.0,0.0
1042,2019-08-13 10:00:00,0.0,0.0,0.0,0.0
1043,2019-08-13 11:00:00,0.0,0.0,0.0,0.0
1044,2019-08-13 12:00:00,0.0,0.0,0.0,0.0
1045,2019-08-13 13:00:00,0.0,0.0,0.0,0.0
1046,2019-08-13 14:00:00,0.0,0.0,0.0,0.0
1047,2019-08-13 15:00:00,0.0,0.0,0.0,0.0
1048,2019-08-13 16:00:00,0.0,0.0,0.0,0.0
1049,2019-08-13 17:00:00,0.0,0.0,0.0,0.0
1050,2019-08-13 18:00:00,0.0,0.0,0.0,0.0
1051,2019-08-13 19:00:00,0.0,0.0,0.0,0.0
1052,2019-08-13 20:00:00,0.0,306.125,0.0,0.0
1053,2019-08-13 21:00:00,0.0,0.0,304.4,0.0
1054,2019-08-13 22:00:00,0.0,0.0,0.0,0.0
1055,2019-08-13 23:00:00,0.0,0.0,0.0,0.0
1056,2019-08-14 00:00:00,0.0,0.0,0.0,0.0
1057,2019-08-14 01:00:00,0.0,0.0,0.0,0.0
1058,2019-08-14 02:00:00,0.0,0.0,0.0,0.0
1059,2019-08-14 03:00:00,0.0,0.0,0.0,0.0
1060,2019-08-14 04:00:00,0.0,0.0,0.0,0.0
1061,2019-08-14 05:00:00,0.0,0.0,0.0,0.0
1062,2019-08-14 06:00:00,0.0,0.0,0.0,0.0
1063,2019-08-14 07:00:00,0.0,332.7,0.0,0.0
1064,2019-08-14 08:00:00,0.0,0.0,0.0,0.0
1065,2019-08-14 09:00:00,0.0,0.0,0.0,0.0
1066,2019-08-14 10:00:00,0.0,0.0,0.0,0.0
1067,2019-08-14 11:00:00,0.0,0.0,0.0,0.0
1068,2019-08-14 12:00:00,0.0,0.0,0.0,0.0
1069,2019-08-14 13:00:00,0.0,0.0,0.0,0.0
1070,2019-08-14 14:00:00,0.0,0.0,0.0,0.0
1071,2019-08-14 15:00:00,0.0,0.0,0.0,0.0
1072,2019-08-14 16:00:00,0.0,0.0,0.0,0.0
1073,2019-08-14 17:00:00,0.0,0.0,0.0,0.0
1074,2019-08-14 18:00:00,0.0,0.0,0.0,0.0
1075,2019-08-14 19:00:00,0.0,306.0,0.0,0.0
1076,2019-08-14 20:00:00,0.0,0.0,0.0,0.0
1077,2019-08-14 21:00:00,0.0,0.0,0.0,0.0
1078,2019-08-14 22:00:00,0.0,0.0,0.0,0.0
1079,2019-08-14 23:00:00,0.0,0.0,0.0,0.0
1080,2019-08-15 00:00:00,0.0,0.0,0.0,0.0
1081,2019-08-15 01:00:00,0.0,0.0,0.0,0.0
1082,2019-08-15 02:00:00,0.0,0.0,0.0,0.0
1083,2019-08-15 03:00:00,0.0,0.0,0.0,0.0
1084,2019-08-15 04:00:00,0.0,0.0,0.0,0.0
1085,2019-08-15 05:00:00,0.0,0.0,0.0,0.0
1086,2019-08-15 06:00:00,0.0,0.0,0.0,0.0
1087,2019-08-15 07:00:00,0.0,341.6,0.0,0.0
1088,2019-08-15 08:00:00,0.0,350.28333333333336,0.0,0.0
1089,2019-08-15 09:00:00,0.0,0.0,0.0,0.0
1090,2019-08-15 10:00:00,0.0,0.0,0.0,0.0
1091,2019-08-15 11:00:00,0.0,0.0,0.0,0.0
1092,2019-08-15 12:00:00,0.0,0.0,0.0,0.0
1093,2019-08-15 13:00:00,0.0,0.0,0.0,0.0
1094,2019-08-15 14:00:00,0.0,0.0,0.0,0.0
1095,2019-08-15 15:00:00,0.0,0.0,0.0,0.0
1096,2019-08-15 16:00:00,0.0,0.0,0.0,0.0
1097,2019-08-15 17:00:00,0.0,0.0,0.0,0.0
1098,2019-08-15 18:00:00,0.0,0.0,0.0,0.0
1099,2019-08-15 19:00:00,0.0,309.21538461538455,0.0,0.0
1100,2019-08-15 20:00:00,0.0,0.0,0.0,0.0
1101,2019-08-15 21:00:00,0.0,298.0,0.0,0.0
1102,2019-08-15 22:00:00,0.0,0.0,0.0,0.0
1103,2019-08-15 23:00:00,0.0,0.0,0.0,0.0
1104,2019-08-16 00:00:00,0.0,0.0,0.0,0.0
1105,2019-08-16 01:00:00,0.0,0.0,0.0,0.0
1106,2019-08-16 02:00:00,0.0,0.0,0.0,0.0
1107,2019-08-16 03:00:00,0.0,0.0,0.0,0.0
1108,2019-08-16 04:00:00,0.0,0.0,0.0,0.0
1109,2019-08-16 05:00:00,0.0,0.0,0.0,0.0
1110,2019-08-16 06:00:00,0.0,334.9,0.0,0.0
1111,2019-08-16 07:00:00,0.0,0.0,0.0,0.0
1112,2019-08-16 08:00:00,0.0,334.73333333333335,336.35,0.0
1113,2019-08-16 09:00:00,0.0,0.0,0.0,0.0
1114,2019-08-16 10:00:00,0.0,0.0,0.0,0.0
1115,2019-08-16 11:00:00,0.0,0.0,0.0,0.0
1116,2019-08-16 12:00:00,0.0,0.0,0.0,0.0
1117,2019-08-16 13:00:00,0.0,0.0,0.0,0.0
1118,2019-08-16 14:00:00,0.0,0.0,0.0,0.0
1119,2019-08-16 15:00:00,0.0,0.0,0.0,0.0
1120,2019-08-16 16:00:00,0.0,0.0,0.0,0.0
1121,2019-08-16 17:00:00,0.0,0.0,0.0,0.0
1122,2019-08-16 18:00:00,0.0,0.0,0.0,0.0
1123,2019-08-16 19:00:00,0.0,309.7,0.0,0.0
1124,2019-08-16 20:00:00,0.0,300.6333333333333,330.1,0.0
1125,2019-08-16 21:00:00,0.0,0.0,0.0,0.0
1126,2019-08-16 22:00:00,0.0,0.0,0.0,0.0
1127,2019-08-16 23:00:00,0.0,0.0,0.0,0.0
1128,2019-08-17 00:00:00,0.0,0.0,0.0,0.0
1129,2019-08-17 01:00:00,0.0,0.0,0.0,0.0
1130,2019-08-17 02:00:00,0.0,0.0,0.0,0.0
1131,2019-08-17 03:00:00,0.0,0.0,0.0,0.0
1132,2019-08-17 04:00:00,0.0,0.0,0.0,0.0
1133,2019-08-17 05:00:00,0.0,0.0,0.0,0.0
1134,2019-08-17 06:00:00,0.0,330.7,0.0,0.0
1135,2019-08-17 07:00:00,0.0,0.0,0.0,0.0
1136,2019-08-17 08:00:00,0.0,334.8666666666667,342.25,0.0
1137,2019-08-17 09:00:00,0.0,0.0,0.0,0.0
1138,2019-08-17 10:00:00,0.0,0.0,0.0,0.0
1139,2019-08-17 11:00:00,0.0,0.0,0.0,0.0
1140,2019-08-17 12:00:00,0.0,0.0,0.0,0.0
1141,2019-08-17 13:00:00,0.0,0.0,0.0,0.0
1142,2019-08-17 14:00:00,0.0,0.0,0.0,0.0
1143,2019-08-17 15:00:00,0.0,0.0,0.0,0.0
1144,2019-08-17 16:00:00,0.0,0.0,0.0,0.0
1145,2019-08-17 17:00:00,0.0,0.0,0.0,0.0
1146,2019-08-17 18:00:00,0.0,0.0,0.0,0.0
1147,2019-08-17 19:00:00,0.0,0.0,0.0,0.0
1148,2019-08-17 20:00:00,0.0,305.7538461538462,309.2888888888889,0.0
1149,2019-08-17 21:00:00,0.0,0.0,0.0,0.0
1150,2019-08-17 22:00:00,0.0,0.0,0.0,0.0
1151,2019-08-17 23:00:00,0.0,0.0,0.0,0.0
1152,2019-08-18 00:00:00,0.0,0.0,0.0,0.0
1153,2019-08-18 01:00:00,0.0,0.0,0.0,0.0
1154,2019-08-18 02:00:00,0.0,0.0,0.0,0.0
1155,2019-08-18 03:00:00,0.0,0.0,0.0,0.0
1156,2019-08-18 04:00:00,0.0,0.0,0.0,0.0
1157,2019-08-18 05:00:00,0.0,0.0,0.0,0.0
1158,2019-08-18 06:00:00,0.0,0.0,0.0,0.0
1159,2019-08-18 07:00:00,0.0,0.0,0.0,0.0
1160,2019-08-18 08:00:00,0.0,0.0,0.0,0.0
1161,2019-08-18 09:00:00,0.0,0.0,0.0,0.0
1162,2019-08-18 10:00:00,0.0,0.0,0.0,0.0
1163,2019-08-18 11:00:00,0.0,0.0,0.0,0.0
1164,2019-08-18 12:00:00,0.0,0.0,0.0,0.0
1165,2019-08-18 13:00:00,0.0,0.0,0.0,0.0
1166,2019-08-18 14:00:00,0.0,0.0,0.0,0.0
1167,2019-08-18 15:00:00,0.0,0.0,0.0,0.0
1168,2019-08-18 16:00:00,0.0,0.0,0.0,0.0
1169,2019-08-18 17:00:00,0.0,0.0,0.0,0.0
1170,2019-08-18 18:00:00,0.0,0.0,0.0,0.0
1171,2019-08-18 19:00:00,0.0,0.0,0.0,0.0
1172,2019-08-18 20:00:00,0.0,307.84000000000003,312.5111111111111,306.3
1173,2019-08-18 21:00:00,0.0,0.0,0.0,0.0
1174,2019-08-18 22:00:00,0.0,0.0,0.0,0.0
1175,2019-08-18 23:00:00,0.0,0.0,0.0,0.0
1176,2019-08-19 00:00:00,0.0,0.0,0.0,0.0
1177,2019-08-19 01:00:00,0.0,0.0,0.0,0.0
1178,2019-08-19 02:00:00,0.0,0.0,0.0,0.0
1179,2019-08-19 03:00:00,0.0,0.0,0.0,0.0
1180,2019-08-19 04:00:00,0.0,0.0,0.0,0.0
1181,2019-08-19 05:00:00,0.0,0.0,0.0,0.0
1182,2019-08-19 06:00:00,0.0,0.0,0.0,0.0
1183,2019-08-19 07:00:00,0.0,338.81538461538463,0.0,0.0
1184,2019-08-19 08:00:00,0.0,0.0,0.0,0.0
1185,2019-08-19 09:00:00,0.0,0.0,0.0,0.0
1186,2019-08-19 10:00:00,0.0,0.0,0.0,0.0
1187,2019-08-19 11:00:00,0.0,0.0,0.0,0.0
1188,2019-08-19 12:00:00,0.0,0.0,0.0,0.0
1189,2019-08-19 13:00:00,0.0,0.0,0.0,0.0
1190,2019-08-19 14:00:00,0.0,0.0,0.0,0.0
1191,2019-08-19 15:00:00,0.0,0.0,0.0,0.0
1192,2019-08-19 16:00:00,0.0,0.0,0.0,0.0
1193,2019-08-19 17:00:00,0.0,0.0,0.0,0.0
1194,2019-08-19 18:00:00,0.0,0.0,0.0,0.0
1195,2019-08-19 19:00:00,0.0,314.1473684210525,307.93333333333334,0.0
1196,2019-08-19 20:00:00,0.0,0.0,0.0,0.0
1197,2019-08-19 21:00:00,0.0,0.0,306.3666666666667,0.0
1198,2019-08-19 22:00:00,0.0,0.0,0.0,0.0
1199,2019-08-19 23:00:00,0.0,0.0,0.0,0.0
1200,2019-08-20 00:00:00,0.0,0.0,0.0,0.0
1201,2019-08-20 01:00:00,0.0,0.0,0.0,0.0
1202,2019-08-20 02:00:00,0.0,0.0,0.0,0.0
1203,2019-08-20 03:00:00,0.0,0.0,0.0,0.0
1204,2019-08-20 04:00:00,0.0,0.0,0.0,0.0
1205,2019-08-20 05:00:00,0.0,0.0,0.0,0.0
1206,2019-08-20 06:00:00,0.0,0.0,0.0,0.0
1207,2019-08-20 07:00:00,0.0,335.44444444444446,0.0,0.0
1208,2019-08-20 08:00:00,0.0,331.7,339.5,0.0
1209,2019-08-20 09:00:00,0.0,0.0,0.0,0.0
1210,2019-08-20 10:00:00,0.0,0.0,0.0,0.0
1211,2019-08-20 11:00:00,0.0,0.0,0.0,0.0
1212,2019-08-20 12:00:00,0.0,0.0,0.0,0.0
1213,2019-08-20 13:00:00,0.0,0.0,0.0,0.0
1214,2019-08-20 14:00:00,0.0,0.0,0.0,0.0
1215,2019-08-20 15:00:00,0.0,0.0,0.0,0.0
1216,2019-08-20 16:00:00,0.0,0.0,0.0,0.0
1217,2019-08-20 17:00:00,0.0,0.0,0.0,0.0
1218,2019-08-20 18:00:00,0.0,0.0,0.0,0.0
1219,2019-08-20 19:00:00,0.0,305.7636363636363,0.0,315.4
1220,2019-08-20 20:00:00,0.0,0.0,0.0,0.0
1221,2019-08-20 21:00:00,0.0,0.0,311.36153846153843,301.2
1222,2019-08-20 22:00:00,0.0,0.0,0.0,0.0
1223,2019-08-20 23:00:00,0.0,0.0,0.0,0.0
1224,2019-08-21 00:00:00,0.0,0.0,0.0,0.0
1225,2019-08-21 01:00:00,0.0,0.0,0.0,0.0
1226,2019-08-21 02:00:00,0.0,0.0,0.0,0.0
1227,2019-08-21 03:00:00,0.0,0.0,0.0,0.0
1228,2019-08-21 04:00:00,0.0,0.0,0.0,0.0
1229,2019-08-21 05:00:00,0.0,0.0,0.0,0.0
1230,2019-08-21 06:00:00,0.0,330.75,0.0,0.0
1231,2019-08-21 07:00:00,0.0,0.0,0.0,0.0
1232,2019-08-21 08:00:00,0.0,335.8,336.8,330.2
1233,2019-08-21 09:00:00,0.0,0.0,0.0,0.0
1234,2019-08-21 10:00:00,0.0,0.0,0.0,0.0
1235,2019-08-21 11:00:00,0.0,0.0,0.0,0.0
1236,2019-08-21 12:00:00,0.0,0.0,0.0,0.0
1237,2019-08-21 13:00:00,0.0,0.0,0.0,0.0
1238,2019-08-21 14:00:00,0.0,0.0,0.0,0.0
1239,2019-08-21 15:00:00,0.0,0.0,0.0,0.0
1240,2019-08-21 16:00:00,0.0,0.0,0.0,0.0
1241,2019-08-21 17:00:00,0.0,0.0,0.0,0.0
1242,2019-08-21 18:00:00,0.0,0.0,0.0,0.0
1243,2019-08-21 19:00:00,0.0,311.0,0.0,0.0
1244,2019-08-21 20:00:00,0.0,301.64444444444445,305.525,312.93333333333334
1245,2019-08-21 21:00:00,0.0,306.29999999999995,313.25384615384615,0.0
1246,2019-08-21 22:00:00,0.0,0.0,0.0,0.0
1247,2019-08-21 23:00:00,0.0,0.0,0.0,0.0
1248,2019-08-22 00:00:00,0.0,0.0,0.0,0.0
1249,2019-08-22 01:00:00,0.0,0.0,0.0,0.0
1250,2019-08-22 02:00:00,0.0,0.0,0.0,0.0
1251,2019-08-22 03:00:00,0.0,0.0,0.0,0.0
1252,2019-08-22 04:00:00,0.0,0.0,0.0,0.0
1253,2019-08-22 05:00:00,0.0,0.0,0.0,0.0
1254,2019-08-22 06:00:00,0.0,333.4,0.0,0.0
1255,2019-08-22 07:00:00,0.0,0.0,0.0,0.0
1256,2019-08-22 08:00:00,0.0,333.25,332.35,337.9
1257,2019-08-22 09:00:00,0.0,0.0,0.0,0.0
1258,2019-08-22 10:00:00,0.0,0.0,0.0,0.0
1259,2019-08-22 11:00:00,0.0,0.0,0.0,0.0
1260,2019-08-22 12:00:00,0.0,0.0,0.0,0.0
1261,2019-08-22 13:00:00,0.0,0.0,0.0,0.0
1262,2019-08-22 14:00:00,0.0,0.0,0.0,0.0
1263,2019-08-22 15:00:00,0.0,0.0,0.0,0.0
1264,2019-08-22 16:00:00,0.0,0.0,0.0,0.0
1265,2019-08-22 17:00:00,0.0,0.0,0.0,0.0
1266,2019-08-22 18:00:00,0.0,0.0,0.0,0.0
1267,2019-08-22 19:00:00,0.0,298.7,0.0,0.0
1268,2019-08-22 20:00:00,0.0,301.99999999999994,314.4615384615385,313.22499999999997
1269,2019-08-22 21:00:00,0.0,0.0,0.0,0.0
1270,2019-08-22 22:00:00,0.0,0.0,0.0,0.0
1271,2019-08-22 23:00:00,0.0,0.0,0.0,0.0
1272,2019-08-23 00:00:00,0.0,0.0,0.0,0.0
1273,2019-08-23 01:00:00,0.0,0.0,0.0,0.0
1274,2019-08-23 02:00:00,0.0,0.0,0.0,0.0
1275,2019-08-23 03:00:00,0.0,0.0,0.0,0.0
1276,2019-08-23 04:00:00,0.0,0.0,0.0,0.0
1277,2019-08-23 05:00:00,0.0,0.0,0.0,0.0
1278,2019-08-23 06:00:00,0.0,0.0,0.0,0.0
1279,2019-08-23 07:00:00,330.3,329.0,336.05,333.2
1280,2019-08-23 08:00:00,0.0,0.0,0.0,0.0
1281,2019-08-23 09:00:00,0.0,0.0,0.0,0.0
1282,2019-08-23 10:00:00,0.0,0.0,0.0,0.0
1283,2019-08-23 11:00:00,0.0,0.0,0.0,0.0
1284,2019-08-23 12:00:00,0.0,0.0,0.0,0.0
1285,2019-08-23 13:00:00,0.0,0.0,0.0,0.0
1286,2019-08-23 14:00:00,0.0,0.0,0.0,0.0
1287,2019-08-23 15:00:00,0.0,0.0,0.0,0.0
1288,2019-08-23 16:00:00,0.0,0.0,0.0,0.0
1289,2019-08-23 17:00:00,0.0,0.0,0.0,0.0
1290,2019-08-23 18:00:00,0.0,0.0,0.0,0.0
1291,2019-08-23 19:00:00,0.0,0.0,0.0,0.0
1292,2019-08-23 20:00:00,297.1,302.21666666666664,312.3833333333334,303.6
1293,2019-08-23 21:00:00,0.0,0.0,0.0,0.0
1294,2019-08-23 22:00:00,0.0,0.0,0.0,0.0
1295,2019-08-23 23:00:00,0.0,0.0,0.0,0.0
1296,2019-08-24 00:00:00,0.0,0.0,0.0,0.0
1297,2019-08-24 01:00:00,0.0,0.0,0.0,0.0
1298,2019-08-24 02:00:00,0.0,0.0,0.0,0.0
1299,2019-08-24 03:00:00,0.0,0.0,0.0,0.0
1300,2019-08-24 04:00:00,0.0,0.0,0.0,0.0
1301,2019-08-24 05:00:00,0.0,332.8,0.0,0.0
1302,2019-08-24 06:00:00,0.0,0.0,0.0,0.0
1303,2019-08-24 07:00:00,0.0,338.7,339.6,331.4
1304,2019-08-24 08:00:00,0.0,0.0,0.0,0.0
1305,2019-08-24 09:00:00,0.0,0.0,0.0,0.0
1306,2019-08-24 10:00:00,0.0,0.0,0.0,0.0
1307,2019-08-24 11:00:00,0.0,0.0,0.0,0.0
1308,2019-08-24 12:00:00,0.0,0.0,0.0,0.0
1309,2019-08-24 13:00:00,0.0,0.0,0.0,0.0
1310,2019-08-24 14:00:00,0.0,0.0,0.0,0.0
1311,2019-08-24 15:00:00,0.0,0.0,0.0,0.0
1312,2019-08-24 16:00:00,0.0,0.0,0.0,0.0
1313,2019-08-24 17:00:00,0.0,0.0,0.0,0.0
1314,2019-08-24 18:00:00,0.0,0.0,0.0,0.0
1315,2019-08-24 19:00:00,0.0,0.0,0.0,0.0
